ID,zqlimit,zqcost,gqlimit,gqcost,nbmylimit,nbmycost,xmzclimit,xmzccost,flag,population,allmoney,debt,income,mainincome,profit,rawprofit,tax,ownervalue
8608,0.0,0.0,23107.08,924.2832,0.0,0.0,639.1999999999999,38.352,1.0,487.6666666666667,207740.0,242363.33333333334,621622.0,463313.4666666666,210137.0,-62162.19999999999,0.0,-34623.333333333336
8663,0.0,0.0,1380.0,55.2,15180.0,910.8,0.0,0.0,1.0,719.5,81294.88793580519,23230.0,64400.0,37260.0,17020.0,-6440.0,0.0,10810.0
8854,0.0,0.0,8785.26,351.4104,0.0,0.0,4228.2,253.692,1.0,457.0,270135.0,193792.5,304195.5,121678.20000000001,77751.9,-39341.91834681602,0.0,76342.5
8872,22200.0,1776.0,41440.0,1657.6000000000001,170496.0,10229.76,0.0,0.0,1.0,484.3995627660799,618640.0,686720.0,2092720.0,1337920.0,819032.0,-209272.0,0.0,-68080.0
8972,0.0,0.0,0.0,0.0,7948.8,476.928,101.2,6.072,1.0,740.0,15640.0,17020.0,30544.0,12622.4,3864.0,-3054.4,0.0,-1380.0
9095,1980.0,158.4,176.0,7.04,0.0,0.0,1100.0,66.0,1.0,570.3333333333334,217800.0,314600.0,549340.0,239712.0,118096.0,-54934.0,0.0,-96800.0
9124,240.0,19.2,0.0,0.0,158.4,9.504,12.799999999999999,0.7680000000000001,1.0,629.6666666666666,4160.0,3280.0,10768.0,6716.8,2056.0,-1076.8,0.0,880.0
9476,0.0,0.0,47527.200000000004,1901.088,0.0,0.0,3059.0,183.54,1.0,417.0,363860.0,544180.0,1534652.0,1032911.6,548623.6,-153465.19999999998,0.0,-180320.0
9542,0.0,0.0,7958.0,318.32,0.0,0.0,1211.0,72.66000000000001,1.0,551.6666666666666,161466.66666666666,125425.0,552952.138163049,282336.0,72083.33333333333,-60319.333333333336,0.0,36041.666666666664
9663,0.0,0.0,0.0,0.0,44725.200000000004,2683.512,564.0,33.839999999999996,1.0,495.3333333333333,85540.0,82250.0,261884.0,130942.0,49515.48117113383,-26188.399999999998,0.0,3290.0
9998,3240.0,259.2,30240.0,1209.6000000000001,0.0,0.0,756.0,45.36000000000001,1.0,606.0,178200.0,172800.0,695520.0,433188.0,182952.0,-69552.0,0.0,5400.0
10470,0.0,0.0,2088.48,83.53920000000001,77493.59999999999,4649.616000000001,0.0,0.0,1.0,411.0,116026.66666666667,148850.0,362736.0,232541.86666666667,75966.93333333333,-36273.6,0.0,-32823.333333333336
10813,0.0,0.0,0.0,0.0,9383.85,563.031,1241.25,74.475,1.0,687.0,228390.0,387270.0,43692.0,29343.15,21846.0,-4369.2,0.0,-158880.0
10869,10054.0,804.32,19961.76,798.4704,12064.800000000001,723.888,0.0,0.0,1.0,463.0,216313.33333333334,228500.0,765018.0,498221.4000000001,272737.60000000003,-76501.8,0.0,-12186.666666666666
10994,0.0,0.0,12048.0,481.92,81324.0,4879.44,3313.2000000000003,198.792,1.0,481.0,223390.0,195780.0,496729.0,253334.30000000002,146533.80000000002,-49672.9,0.0,27610.0
10995,0.0,0.0,37964.200000000004,1518.568,0.0,0.0,2656.0,159.35999999999999,1.0,483.0,270580.0,317060.0,766754.0,424462.0,195664.19999999998,-76675.40000000001,0.0,-46480.0
10999,2436.0,194.88,0.0,0.0,0.0,0.0,1832.8,109.968,1.0,693.3333333333334,68440.0,33350.0,142796.0,100177.59999999999,69542.0,-14279.6,0.0,35090.0
11796,5571.0,445.68,0.0,0.0,12999.0,779.94,660.2666666666667,39.616,1.0,684.3333333333334,92850.0,52615.0,188176.0,97059.2,72175.40000000001,-18817.600000000002,0.0,40235.0
12192,1128.0,90.24000000000001,2075.52,83.0208,1128.0,67.67999999999999,0.0,0.0,1.0,492.3333333333333,41360.0,47470.0,52264.0,26508.0,20529.600000000002,-5226.400000000001,0.0,-6110.0
12233,0.0,0.0,985.6,39.424,0.0,0.0,88.0,5.28,1.0,688.0,18333.333333333332,23466.666666666668,36520.0,29216.0,8272.0,-3652.0,0.0,-5133.333333333333
12404,0.0,0.0,91.2,3.648,46170.0,2770.2,0.0,0.0,1.0,236.5,65550.0,119700.0,156180.0,78774.0,31236.0,-15618.0,0.0,-54150.0
12418,1280.0,102.39999999999999,72.0,2.8800000000000003,0.0,0.0,680.0,40.800000000000004,1.0,485.3333333333333,33600.0,42640.0,81280.0,36664.0,16576.0,-8128.0,0.0,-9040.0
12660,0.0,0.0,10320.0,412.8,42140.0,2528.4,573.3333333333334,34.4,1.0,555.3333333333334,137600.0,130433.33333333333,280933.3333333333,176013.33333333334,108646.66666666667,-28093.333333333332,0.0,7166.666666666667
13491,0.0,0.0,2701.8,108.072,0.0,0.0,632.0,37.92,1.0,657.6666666666666,67940.0,97960.0,95590.0,56248.0,18565.0,-9559.0,0.0,-30020.0
13593,0.0,0.0,2252.1600000000003,90.08640000000001,0.0,0.0,134.4,8.064,1.0,189.0,14400.0,10980.0,43488.0,23870.399999999998,12134.400000000001,-15517.045564544009,0.0,3420.0
13957,10361.0,828.88,0.0,0.0,0.0,0.0,10361.0,621.66,1.0,272.0,334740.0,330755.0,802579.0,447276.4000000001,196779.30000000002,-80257.90000000001,0.0,3985.0
14254,0.0,0.0,15769.6,630.784,2640.0,158.4,4033.3333333333335,242.0,1.0,365.6666666666667,180400.0,196533.33333333334,480186.6666666667,270160.0,189434.66666666666,-48018.666666666664,0.0,-16133.333333333334
14485,0.0,0.0,2363.3333333333335,94.53333333333335,67000.5,4020.03,3899.5,233.97,1.0,566.0,207973.33333333334,363953.3333333333,324958.3333333333,214945.16666666666,140145.66666666666,-32495.833333333332,0.0,-155980.0
14520,0.0,0.0,739.1999999999999,29.567999999999998,5566.0,333.96,183.33333333333334,11.0,1.0,398.6666666666667,20900.0,18700.0,66146.66666666667,45496.0,8741.333333333334,-6614.666666666667,0.0,2200.0
14555,0.0,0.0,1065.1333333333334,42.60533333333334,0.0,0.0,0.0,0.0,1.0,750.0,6066.666666666667,4875.0,25783.333333333332,16553.333333333332,5325.666666666667,-2578.3333333333335,0.0,-8764.574752361206
15099,1626.0,130.08,18644.8,745.792,0.0,0.0,0.0,0.0,1.0,377.6666666666667,92140.0,114723.33333333333,235228.0,131922.80000000002,98427.2,-23522.8,0.0,-22583.333333333332
15197,0.0,0.0,11624.76,464.99039999999997,144848.19999999998,8690.892,0.0,0.0,1.0,499.3333333333333,195503.33333333334,240535.0,773446.3333333334,537063.0333333333,163388.06666666668,-77344.63333333335,0.0,-45031.666666666664
15385,1296.0,103.68,0.0,0.0,29484.0,1769.04,891.0,53.46,1.0,465.6666666666667,58860.0,92070.0,123876.0,86000.40000000001,35316.0,-12387.6,0.0,-33210.0
15416,8792.0,703.36,1507.2,60.288000000000004,0.0,0.0,6280.0,376.8,1.0,545.6666666666666,251200.0,243350.0,483560.0,277576.0,78500.0,-48356.0,0.0,7850.0
15685,5948.333333333333,475.8666666666666,0.0,0.0,9030.0,541.8000000000001,0.0,0.0,1.0,604.3333333333334,102483.33333333333,54466.666666666664,95890.0,62995.0,23306.0,-9589.0,0.0,48016.666666666664
15886,0.0,0.0,1238.3999999999999,49.536,0.0,0.0,1110.0,66.6,1.0,522.0,35100.0,47400.0,96450.0,53937.0,18498.0,-9645.0,0.0,-12300.0
16069,288.0,23.040000000000003,235.51999999999998,9.4208,0.0,0.0,0.0,0.0,1.0,580.0,6080.0,4000.0,7072.0,5267.2,1264.0,-707.1999999999999,0.0,2080.0
16326,0.0,0.0,1508.7,60.348000000000006,9630.0,577.8000000000001,85.60000000000001,5.136,1.0,531.3333333333334,18190.0,29425.0,54677.0,39215.5,20918.5,-5467.7,0.0,-11235.0
16758,1472.0,117.75999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,758.3333333333334,14720.0,19473.333333333332,50232.0,25060.8,7010.400000000001,-5023.2,0.0,-4753.333333333333
16884,0.0,0.0,34394.4,1375.776,0.0,0.0,3400.1,204.006,1.0,644.3333333333334,390590.0,501585.0,1479465.0,682408.5,625084.5,-147946.5,0.0,-110995.0
16999,0.0,0.0,0.0,0.0,0.0,0.0,17002.600000000002,1020.156,1.0,626.0,504340.0,827480.0,1095656.0,510138.39999999997,282068.0,-109565.59999999999,0.0,-323140.0
17641,5166.0,413.28,0.0,0.0,27552.0,1653.12,0.0,0.0,1.0,769.0,89926.66666666667,118626.66666666667,171052.0,93447.2,69913.2,-17105.2,0.0,-28700.0
17646,0.0,0.0,0.0,0.0,16052.4,963.1439999999999,3291.1666666666665,197.47,1.0,312.3333333333333,121030.0,119958.94699272358,301938.0,182012.13333333333,101707.66666666667,-30193.8,0.0,8493.333333333334
18216,0.0,0.0,30294.0,1211.76,0.0,0.0,2592.0,155.52,1.0,533.6666666666666,202500.0,206550.0,717660.0,396252.0,195534.0,-72335.84556454401,0.0,-4050.0
18366,1020.0,81.60000000000001,596.6999999999999,23.868,0.0,0.0,0.0,0.0,1.0,492.0,22950.0,34680.0,31875.0,20884.5,4717.5,-14390.84556454401,0.0,-11730.0
18509,5232.0,418.56,0.0,0.0,137340.0,8240.4,1133.6000000000001,68.016,1.0,397.3333333333333,257240.0,336810.0,1042040.0,728207.2000000001,287324.0,-104204.0,0.0,-79570.0
18837,11856.0,948.4799999999999,0.0,0.0,0.0,0.0,4118.400000000001,247.104,1.0,438.0,255840.0,380640.0,720720.0,485409.5999999999,268070.39999999997,-72072.0,0.0,-124800.0
18932,639.0,51.120000000000005,0.0,0.0,511.2,30.672,165.66666666666666,9.94,1.0,409.3333333333333,16566.666666666668,19998.333333333332,17986.666666666668,8120.033333333333,6394.733333333333,-1798.6666666666667,0.0,-3431.6666666666665
19112,0.0,0.0,0.0,0.0,57037.5,3422.25,3510.0,210.6,1.0,391.5,146250.0,171112.5,267345.0,213876.0,118228.5,-26734.5,0.0,-24862.5
19317,752.0,60.16,846.0,33.839999999999996,0.0,0.0,141.0,8.459999999999999,1.0,333.0,28670.0,20445.0,63262.0,40072.200000000004,13479.6,-6326.2,0.0,8225.0
19501,1296.0,103.68,2298.2400000000002,91.9296,0.0,0.0,351.0,21.06,1.0,539.0,35100.0,29160.0,136782.0,101493.0,40343.4,-13678.200000000003,0.0,5940.0
19559,4655.0,372.40000000000003,1675.8,67.032,0.0,0.0,0.0,0.0,1.0,600.3333333333334,107730.0,148960.0,228095.0,136524.5,66101.0,-22809.5,0.0,-41230.0
19651,3311.0,264.88,0.0,0.0,0.0,0.0,92.39999999999999,5.5440000000000005,1.0,510.6666666666667,37730.0,101490.61365939025,64757.0,36698.200000000004,14837.9,-6475.7,0.0,-15400.0
19876,0.0,0.0,266.1333333333333,10.645333333333333,4790.400000000001,287.4239999999999,199.6,11.976000000000004,1.0,468.3333333333333,93146.66666666667,94810.0,56553.333333333336,26480.266666666666,26280.666666666668,-5655.333333333333,0.0,-1663.3333333333333
20333,2250.0,180.0,0.0,0.0,0.0,0.0,252.0,15.12,1.0,185.0,27540.0,24120.0,65862.0,31492.8,26469.0,-6586.2,0.0,3420.0
20540,0.0,0.0,5120.0,204.79999999999998,0.0,0.0,1066.6666666666667,64.0,1.0,285.0,109333.33333333333,196333.33333333334,261333.33333333334,153600.0,45333.333333333336,-26133.333333333332,0.0,-87000.0
20686,0.0,0.0,26565.76,1062.6304,0.0,0.0,1785.6000000000001,107.13600000000001,1.0,311.6666666666667,181866.66666666666,205840.0,558601.4714963824,378150.39999999997,164969.6,-60346.666666666664,0.0,-23973.333333333332
20812,500.0,40.0,1500.0,60.0,0.0,0.0,37.5,2.25,1.0,520.3333333333334,12500.0,15000.0,29375.0,12400.0,10887.5,-13023.34556454401,0.0,-2500.0
20853,0.0,0.0,0.0,0.0,13936.5,836.1899999999999,521.6,31.296000000000003,1.0,596.0,51073.333333333336,71720.0,155991.0,90204.2,31573.100000000002,-15599.1,0.0,-20646.666666666668
20921,11746.0,939.68,536.96,21.478399999999997,0.0,0.0,2517.0,151.02,1.0,529.6666666666666,335600.0,515985.0,629250.0,437790.19999999995,198339.6,-62925.0,0.0,-180385.0
21044,3050.0,244.0,2630.32,105.2128,25034.399999999998,1502.064,0.0,0.0,1.0,404.0,65880.0,70455.0,210206.0,111678.8,58730.80000000001,-21020.600000000002,0.0,-4575.0
21593,8129.333333333333,650.3466666666667,6909.933333333333,276.39733333333334,0.0,0.0,0.0,0.0,1.0,630.6666666666666,182910.0,146171.66666666666,434137.6666666667,225682.80000000002,60688.6,-43413.76666666667,0.0,36738.333333333336
21913,0.0,0.0,0.0,0.0,23634.0,1418.04,0.0,0.0,1.0,597.6666666666666,26866.666666666668,32066.666666666668,78780.0,36131.333333333336,25800.666666666668,-7878.0,0.0,-5200.0
21933,0.0,0.0,4137.0,165.48,62055.0,3723.2999999999997,6304.0,378.24,1.0,95.33333333333333,302066.6666666667,352958.3333333333,949540.0,656207.0,276391.0,-94954.0,0.0,-50891.666666666664
21985,684.0,54.72,1094.3999999999999,43.776,0.0,0.0,22.8,1.368,1.0,722.0,12540.0,13680.0,44004.0,32102.399999999998,17556.0,-4400.4,0.0,-1140.0
22166,0.0,0.0,0.0,0.0,86940.0,5216.4,945.0,56.699999999999996,1.0,653.6666666666666,121500.0,141000.0,349650.0,216450.0,81225.0,-34965.0,0.0,-19500.0
22549,0.0,0.0,4264.96,170.5984,31987.2,1919.232,1904.0,114.24000000000001,1.0,640.6666666666666,187226.66666666666,173740.0,463306.6666666667,195985.06666666665,89107.20000000001,-46330.666666666664,0.0,13486.666666666666
22785,7436.0,594.88,7207.2,288.28799999999995,60875.1,3652.506,0.0,0.0,1.0,521.0,173030.0,145860.0,438581.0,202931.30000000002,72686.90000000001,-48236.74556454401,0.0,27170.0
22869,28512.0,2280.96,5613.3,224.532,0.0,0.0,0.0,0.0,1.0,400.0,347490.0,338580.0,679833.0,515799.9,147816.9,-67983.3,0.0,8910.0
23208,3198.0,255.84,0.0,0.0,77391.59999999999,4643.496,0.0,0.0,1.0,314.6666666666667,99493.33333333333,103935.0,267566.0,132290.6,126922.68117113382,-26756.600000000002,0.0,-4441.666666666667
23245,0.0,0.0,0.0,0.0,114892.8,6893.568,3285.3333333333335,197.12,1.0,648.3995627660798,408320.0,547946.6666666666,1359189.3333333333,866577.0666666668,174216.53333333333,-135918.93333333332,0.0,-139626.66666666666
23491,0.0,0.0,5519.360000000001,220.7744,126156.8,7569.407999999999,6160.0,369.59999999999997,1.0,723.3333333333334,342906.6666666667,364466.6666666667,727906.6666666666,531505.3333333334,322558.13333333336,-72790.66666666667,0.0,-21560.0
23961,397.3333333333333,31.786666666666665,0.0,0.0,0.0,0.0,715.2000000000002,42.912,1.0,279.6666666666667,51653.333333333336,33773.333333333336,115624.0,81175.2,50064.0,-11562.4,0.0,17880.0
24265,823.0,65.84,1624.0533333333333,64.96213333333334,23044.0,1382.64,0.0,0.0,1.0,308.3333333333333,35663.333333333336,32920.0,134149.0,103259.06666666667,19505.100000000002,-13414.9,0.0,2743.3333333333335
24611,23951.333333333332,1916.1066666666666,1450.0266666666666,58.00106666666667,0.0,0.0,0.0,0.0,1.0,770.0,284826.6666666667,550233.3333333334,611730.0,333247.2,158790.86666666667,-61172.99999999999,0.0,-265406.6666666667
24623,826.6666666666666,66.13333333333334,0.0,0.0,6696.0,401.76,1033.3333333333333,62.0,1.0,398.3333333333333,35133.333333333336,43400.0,160478.80482971566,77169.33333333333,34348.0,-12937.333333333334,0.0,-8266.666666666666
25111,1166.6666666666667,93.33333333333333,10192.0,407.68,0.0,0.0,0.0,0.0,1.0,671.0,79333.33333333333,81083.33333333333,206605.47149638235,116503.33333333333,62626.666666666664,-18736.666666666668,0.0,-1750.0
25208,10134.666666666666,810.7733333333334,10300.506666666666,412.02026666666666,0.0,0.0,2764.0,165.84,1.0,519.3333333333334,269490.0,384656.6666666667,687084.3333333334,450946.5999999999,216789.7333333333,-68708.43333333333,0.0,-115166.66666666667
25529,0.0,0.0,6912.0,276.48,134400.0,8064.0,416.0,24.959999999999997,1.0,478.6666666666667,457600.0,857600.0,679680.0,464256.0,227200.0,-67968.0,0.0,-400000.0
25732,12210.0,976.8000000000001,0.0,0.0,171072.0,10264.32,0.0,0.0,1.0,382.3333333333333,240900.0,321750.0,952050.0,380820.0,262548.0,-95205.0,0.0,-80850.0
25947,10226.666666666666,818.1333333333333,0.0,0.0,28556.0,1713.36,0.0,0.0,1.0,588.6666666666666,188800.0,225773.33333333334,427160.0,211141.33333333334,139633.33333333334,-42716.0,0.0,-36973.333333333336
26293,1220.0,97.60000000000001,0.0,0.0,829.6,49.776,260.26666666666665,15.616,1.0,695.6666666666666,32126.666666666668,25518.333333333332,64172.0,26221.86666666667,30508.13333333333,-6417.2,0.0,6608.333333333333
26448,0.0,0.0,0.0,0.0,37161.6,2229.696,679.4666666666667,40.768,1.0,313.0,112373.33333333333,154186.66666666666,375274.6666666667,255793.06666666665,168350.93333333332,-37527.46666666667,0.0,-41813.333333333336
26730,2700.0,216.0,0.0,0.0,742.5,44.550000000000004,1500.0,90.0,1.0,504.3333333333333,81750.0,88875.0,118875.0,48397.5,58590.0,-11887.5,0.0,-7125.0
26885,7456.0,596.48,0.0,0.0,27866.8,1672.008,869.8666666666667,52.192,1.0,421.3333333333333,181740.0,198050.0,361305.3333333333,252168.13333333333,66234.13333333333,-36130.53333333333,0.0,-16310.0
26888,1994.0,159.52,0.0,0.0,23928.0,1435.68,1163.1666666666667,69.79,1.0,474.6666666666667,269190.0,437018.3333333333,180789.33333333334,88267.73333333334,80025.86666666667,-18078.933333333334,0.0,-167828.33333333334
27003,6188.0,495.03999999999996,0.0,0.0,0.0,0.0,2548.0,152.88,1.0,387.6666666666667,112840.0,131950.0,192192.0,136136.0,64063.99999999999,-19219.199999999997,0.0,-19110.0
27258,297.0,23.76,457.38000000000005,18.295199999999998,0.0,0.0,33.0,1.9800000000000002,1.0,633.6666666666666,9900.0,10725.0,28743.0,16219.5,10998.9,-2874.2999999999997,0.0,-825.0
27622,5024.0,401.92,68100.31999999999,2724.0128,0.0,0.0,0.0,0.0,1.0,385.0,282600.0,525950.0,932580.0,422455.60000000003,416866.39999999997,-93258.0,0.0,-243350.0
27678,0.0,0.0,239.20000000000002,9.568,13873.6,832.416,1116.2666666666667,66.976,1.0,707.6666666666666,83720.0,84716.66666666667,141526.66666666666,103972.26666666668,37235.46666666667,-14152.666666666666,0.0,-996.6666666666666
27935,3680.0,294.40000000000003,0.0,0.0,41216.0,2472.9599999999996,0.0,0.0,1.0,612.6666666666666,115306.66666666667,136773.33333333334,288266.6666666667,193200.0,82677.33333333333,-28826.666666666668,0.0,-21466.666666666668
28415,0.0,0.0,0.0,0.0,50785.8,3047.1479999999992,5745.0,344.7,1.0,488.5,214480.0,317890.0,284186.0,125164.4,74378.6,-28418.6,0.0,-103410.0
28529,0.0,0.0,1037.3333333333333,41.49333333333333,19138.8,1148.3280000000002,0.0,0.0,1.0,247.33333333333334,41493.333333333336,50570.0,89729.33333333333,49740.13333333333,23703.06666666667,-8972.933333333332,0.0,-9076.666666666666
29118,0.0,0.0,1066.0,42.64,12628.0,757.68,164.0,9.84,1.0,421.3333333333333,24873.333333333332,31980.0,84733.33333333333,55049.333333333336,25529.333333333332,-8473.333333333334,0.0,-7106.666666666667
29357,1101.3333333333333,88.10666666666667,16013.386666666667,640.5354666666667,0.0,0.0,0.0,0.0,1.0,344.3333333333333,99120.0,147303.33333333334,242293.33333333334,129186.40000000001,98128.8,-24229.333333333332,0.0,-48183.333333333336
29403,3972.0,317.76,0.0,0.0,12511.800000000001,750.708,529.6,31.776,1.0,642.3333333333334,108126.66666666667,139020.0,452146.0,345034.4,143985.0,-45214.6,0.0,-42297.90808569454
29427,10240.0,819.1999999999999,8832.0,353.28,0.0,0.0,0.0,0.0,1.0,241.33333333333334,179200.0,243200.0,270592.0,193587.19999999998,56448.0,-27059.2,0.0,-64000.0
29593,5733.333333333333,458.6666666666667,17658.666666666668,706.3466666666667,0.0,0.0,1032.0,61.919999999999995,1.0,277.6666666666667,154800.0,190633.33333333334,286666.6666666667,172802.66666666666,113749.33333333333,-28666.666666666668,0.0,-35833.333333333336
29601,0.0,0.0,0.0,0.0,15620.6,937.236,66.39999999999999,3.984,1.0,538.6666666666666,18260.0,25730.0,58708.666666666664,32458.533333333336,12405.733333333332,-5870.866666666666,0.0,-7470.0
